ra_149	206	0.00226520491308
ra_151	146	0.00160543649179
ra_155	107	0.00117658701796
ra_156	146	0.00160543649179
ra_157	143	0.00157244807073
ra_162	201	0.0022102242113
ra_165	274	0.0030129424572
ra_167	186	0.00204528210598
ra_168	231	0.00254010842194
ra_170	330	0.00362872631706
ra_17	184	0.00202328982527
ra_171	339	0.00372769158026
ra_172	219	0.00240815473769
ra_174	149	0.00163842491286
ra_175	479	0.00526715122992
ra_177	188	0.00206727438669
ra_178	443	0.00487129017715
ra_179	447	0.00491527473857
ra_180	129	0.00141850210576
ra_181	185	0.00203428596563
ra_182	204	0.00224321263237
ra_183	172	0.00189133614101
ra_186	506	0.0055640470195
ra_193	125	0.00137451754434
ra_194	105	0.00115459473725
ra_200	253	0.00278202350975
ra_206	280	0.00307891929933
ra_207	165	0.00181436315853
ra_213	119	0.00130854070221
ra_214	233	0.00256210070265
ra_216	137	0.0015064712286
ra_219	113	0.00124256386009
ra_220	152	0.00167141333392
ra_22	114	0.00125356000044
ra_222	147	0.00161643263215
ra_226	129	0.00141850210576
ra_229	125	0.00137451754434
ra_23	178	0.00195731298314
ra_234	114	0.00125356000044
ra_236	124	0.00136352140399
ra_239	139	0.00152846350931
ra_240	130	0.00142949824612
ra_24	132	0.00145149052683
ra_247	110	0.00120957543902
ra_25	146	0.00160543649179
ra_254	205	0.00225420877272
ra_255	105	0.00115459473725
ra_256	142	0.00156145193037
ra_257	362	0.00398060280841
ra_258	246	0.00270505052726
ra_26	528	0.0058059621073
ra_261	116	0.00127555228115
ra_262	122	0.00134152912328
ra_263	119	0.00130854070221
ra_265	182	0.00200129754456
ra_266	150	0.00164942105321
ra_267	129	0.00141850210576
ra_268	186	0.00204528210598
ra_270	236	0.00259508912372
ra_27	166	0.00182535929889
ra_271	143	0.00157244807073
ra_273	286	0.00314489614145
ra_276	221	0.0024301470184
ra_279	133	0.00146248666718
ra_280	354	0.00389263368558
ra_28	199	0.00218823193059
ra_281	293	0.00322186912394
ra_282	328	0.00360673403635
ra_285	197	0.00216623964988
ra_287	158	0.00173739017605
ra_288	301	0.00330983824678
ra_289	224	0.00246313543946
ra_29	165	0.00181436315853
ra_291	141	0.00155045579002
ra_292	117	0.0012865484215
ra_294	101	0.00111061017583
ra_296	105	0.00115459473725
ra_297	122	0.00134152912328
ra_300	137	0.0015064712286
ra_30	128	0.00140750596541
ra_303	200	0.00219922807095
ra_304	435	0.00478332105431
ra_305	159	0.0017483863164
ra_307	265	0.002913977194
ra_308	114	0.00125356000044
ra_309	225	0.00247413157982
ra_311	388	0.00426650245764
ra_312	141	0.00155045579002
ra_313	104	0.00114359859689
ra_315	141	0.00155045579002
ra_316	293	0.00322186912394
ra_317	198	0.00217723579024
ra_318	226	0.00248512772017
ra_319	331	0.00363972245742
ra_320	211	0.00232018561485
ra_321	182	0.00200129754456
ra_324	144	0.00158344421108
ra_325	159	0.0017483863164
ra_326	269	0.00295796175542
ra_327	168	0.0018473515796
ra_328	339	0.00372769158026
ra_329	581	0.0063887575461
ra_330	394	0.00433247929977
ra_331	123	0.00135252526363
ra_332	243	0.0026720621062
